Brand,model,full_name,Km_driven,fuel,transmission,Price(?),Price_per_km,Price_per_year,emi_from_5yr_down_payment_20_percent,emi_perc_price,testdrive_loc,spiny_category,city,created_at,creation_year,creation_month,model_year,age_years,testdrive_area
Mahindra,Xuv 300,Mahindra Xuv 300,84000,diesel,manual,792000,9.43,132000,"14,416",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2019,6,Universal Trade Tower
Maruti,Suzuki Wagon,Maruti Suzuki Wagon,114000,petrol+cng,manual,319000,2.80,31900,"5,806",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2015,10,GNB Mall Ghaziabad
Maruti,Suzuki Ciaz,Maruti Suzuki Ciaz,116000,petrol,automatic,578000,4.98,72250,"10,521",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2017,8,Indirapuram Habitat Centre
Tata,Nexon Xm,Tata Nexon Xm,31000,diesel,manual,639000,20.61,91286,"11,631",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,GNB Mall Ghaziabad
Maruti,Suzuki Ciaz,Maruti Suzuki Ciaz,57000,petrol,manual,542000,9.51,67750,"9,865",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2017,8,GNB Mall Ghaziabad
BMW,5 Series,BMW 5 Series,39000,diesel,automatic,4292000,110.05,1073000,"78,131",1.09,"Spinny  Hub, Faridabad",Max,Delhi-Ncr,09-06-2024,2024,6,2021,4,Faridabad
Maruti,Suzuki Swift,Maruti Suzuki Swift,74000,petrol,manual,418000,5.65,41800,"7,608",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2015,10,Indirapuram Habitat Centre
Mahindra,Xuv 300,Mahindra Xuv 300,44000,petrol,manual,820000,18.64,136667,"14,917",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2019,6,Indirapuram Habitat Centre
Tata,Nexon Xm,Tata Nexon Xm,33000,petrol,manual,829000,25.12,276333,"15,089",1.09,"Spinny  Hub, Rohini, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Rohini
Tata,Punch Creative,Tata Punch Creative,18000,petrol,automatic,768000,42.67,192000,"13,977",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Trillium Avenue
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,49000,petrol,manual,578000,11.80,82571,"10,521",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2018,7,Trillium Avenue
Hyundai,I10 Sportz,Hyundai I10 Sportz,36000,petrol,manual,329000,9.14,32900,"5,988",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2015,10,Gaur City
Kia,Sonet Gtx,Kia Sonet Gtx,42000,diesel,automatic,1230000,29.29,307500,"22,380",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Gaur City
Maruti,Suzuki Ignis,Maruti Suzuki Ignis,1000,petrol,manual,662000,662.00,331000,"12,050",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2023,2,GNB Mall Ghaziabad
Nissan,Magnite Xv,Nissan Magnite Xv,28000,petrol,automatic,909000,32.46,227250,"16,546",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Taj Vivanta
Kia,Seltos Htx,Kia Seltos Htx,59000,petrol,manual,1139000,19.31,189833,"20,735",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2019,6,Gaur City
Tata,Nexon Xza+,Tata Nexon Xza+,9000,petrol,automatic,1190000,132.22,595000,"21,655",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2023,2,Indirapuram Habitat Centre
Ford,Ecosport Trend,Ford Ecosport Trend,24000,petrol,manual,768000,32.00,192000,"13,979",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Rcube Monad Mall
Volkswagen,Vento Comfortline,Volkswagen Vento Comfortline,29000,petrol,manual,895000,30.86,223750,"15,273",1.02,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Indirapuram Habitat Centre
Renault,Kwid Rxt,Renault Kwid Rxt,22000,petrol,manual,305000,13.86,43571,"5,551",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,Taj Vivanta
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,93000,petrol,manual,429000,4.61,47667,"7,808",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2016,9,GNB Mall Ghaziabad
Mahindra,Xuv 300,Mahindra Xuv 300,66000,diesel,manual,959000,14.53,191800,"17,456",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2020,5,GNB Mall Ghaziabad
Honda,Amaze 1.2L,Honda Amaze 1.2L,105000,petrol,automatic,465000,4.43,51667,"8,464",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2016,9,Universal Trade Tower
Maruti,Suzuki Celerio,Maruti Suzuki Celerio,39000,petrol+cng,manual,495000,12.69,123750,"9,010",1.09,"Spinny  Hub, Faridabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2021,4,Faridabad
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,90000,petrol,automatic,432000,4.80,48000,"7,863",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2016,9,GNB Mall Ghaziabad
Volkswagen,Polo Highline1.2L,Volkswagen Polo Highline1.2L,83000,petrol,manual,354000,4.27,29500,"7,122",1.21,"Spinny  Hub, Rcube Monad Mall, Rajouri",Budget,Delhi-Ncr,09-06-2024,2024,6,2013,12,Rcube Monad Mall
Hyundai,Alcazar Platinum,Hyundai Alcazar Platinum,42000,diesel,manual,1628000,38.76,407000,"30,989",1.14,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Trillium Avenue
Hyundai,I10 Magna,Hyundai I10 Magna,41000,petrol,manual,339000,8.27,37667,"6,170",1.09,"Spinny  Hub, Rohini, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2016,9,Rohini
Mahindra,Thar Lx,Mahindra Thar Lx,13000,petrol,manual,1442000,110.92,480667,"26,241",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Universal Trade Tower
Mahindra,Xuv 300,Mahindra Xuv 300,19000,petrol,manual,995000,52.37,331667,"18,111",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Taj Vivanta
Tata,Nexon Xz,Tata Nexon Xz,5000,petrol,manual,968000,193.60,242000,"17,619",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Universal Trade Tower
Honda,Brio S,Honda Brio S,32000,petrol,manual,368000,11.50,40889,"6,279",1.02,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2016,9,Rcube Monad Mall
Hyundai,New Santro,Hyundai New Santro,9000,petrol,manual,528000,58.67,176000,"9,010",1.02,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Universal Trade Tower
Tata,Nexon Xz,Tata Nexon Xz,28000,petrol,manual,872000,31.14,218000,"15,872",1.09,"Spinny  Hub, Rohini, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Rohini
Mahindra,Xuv500 W11,Mahindra Xuv500 W11,48000,diesel,automatic,1389000,28.94,231500,"26,428",1.14,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2019,6,Indirapuram Habitat Centre
Honda,Amaze 1.2,Honda Amaze 1.2,28000,petrol,manual,748000,26.71,187000,"13,615",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Trillium Avenue
Hyundai,Creta 1.6,Hyundai Creta 1.6,79000,petrol+cng,manual,912000,11.54,114000,"16,600",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,Taj Vivanta
Renault,Kiger Rxl,Renault Kiger Rxl,14000,petrol,manual,572000,40.86,143000,"10,411",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Universal Trade Tower
Hyundai,Creta 1.6,Hyundai Creta 1.6,45000,petrol,automatic,1171000,26.02,195167,"21,313",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2019,6,Gaur City
Maruti,Suzuki Swift,Maruti Suzuki Swift,31000,petrol,manual,393000,12.68,35727,"7,152",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2014,11,GNB Mall Ghaziabad
Volkswagen,Polo Highline1.2L,Volkswagen Polo Highline1.2L,76000,petrol,manual,429000,5.64,47667,"7,320",1.02,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2016,9,Taj Vivanta
Maruti,Suzuki Swift,Maruti Suzuki Swift,29000,petrol,manual,658000,22.69,94000,"11,977",1.09,"Spinny  Hub, Gaur City, Noida",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,Gaur City
Mahindra,Xuv 300,Mahindra Xuv 300,69000,diesel,manual,754000,10.93,125667,"13,724",1.09,"Spinny  Hub, Gaur City, Noida",Budget,Delhi-Ncr,09-06-2024,2024,6,2019,6,Gaur City
Hyundai,Grand I10,Hyundai Grand I10,68000,petrol,manual,459000,6.75,65571,"8,355",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,Universal Trade Tower
Maruti,Suzuki Swift,Maruti Suzuki Swift,45000,petrol,manual,329000,7.31,25308,"8,868",1.62,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2012,13,Taj Vivanta
Maruti,Suzuki Ritz,Maruti Suzuki Ritz,92000,petrol,manual,299000,3.25,27182,"5,102",1.02,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2014,11,GNB Mall Ghaziabad
Honda,Brio Vx,Honda Brio Vx,24000,petrol,manual,499000,20.79,62375,"8,521",1.02,"Spinny  Hub, Rohini, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,Rohini
Tata,Nexon Xz,Tata Nexon Xz,32000,petrol,manual,824000,25.75,164800,"14,998",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Taj Vivanta
Maruti,Suzuki Wagon,Maruti Suzuki Wagon,41000,petrol,manual,353000,8.61,39222,"6,723",1.14,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2016,9,Rcube Monad Mall
Hyundai,Venue Sx,Hyundai Venue Sx,60000,petrol,automatic,916000,15.27,152667,"16,674",1.09,"Spinny  Hub, Faridabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2019,6,Faridabad
Mahindra,Xuv700 Ax,Mahindra Xuv700 Ax,21000,diesel,manual,1639000,78.05,546333,"29,833",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Universal Trade Tower
Mahindra,Xuv 300,Mahindra Xuv 300,26000,petrol,automatic,895000,34.42,223750,"16,291",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Indirapuram Habitat Centre
Honda,Jazz Vx,Honda Jazz Vx,39000,petrol,manual,478000,12.26,47800,"8,156",1.02,"Spinny  Hub, GNB Mall Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2015,10,GNB Mall Ghaziabad
Volkswagen,Tiguan Highline,Volkswagen Tiguan Highline,26000,diesel,automatic,1954000,75.15,325667,"35,567",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2019,6,Trillium Avenue
Volkswagen,Virtus Highline,Volkswagen Virtus Highline,19000,petrol,manual,1152000,60.63,384000,"20,969",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Universal Trade Tower
Renault,Kwid Climber,Renault Kwid Climber,38000,petrol,manual,395000,10.39,79000,"7,189",1.09,"Spinny  Hub, Faridabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Faridabad
Mahindra,Thar Lx,Mahindra Thar Lx,45000,petrol,automatic,1399000,31.09,349750,"25,473",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Trillium Avenue
Hyundai,Grand I10,Hyundai Grand I10,19000,petrol,automatic,549000,28.89,68625,"9,993",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,Taj Vivanta
Tata,Nexon Xz,Tata Nexon Xz,33000,petrol,manual,935000,28.33,233750,"17,019",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Gaur City
Renault,Triber Rxz,Renault Triber Rxz,82000,petrol+cng,manual,517000,6.30,86167,"9,410",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2019,6,Indirapuram Habitat Centre
Maruti,Suzuki Ciaz,Maruti Suzuki Ciaz,101000,petrol,automatic,724000,7.17,103429,"13,181",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,Taj Vivanta
Maruti,Suzuki Ertiga,Maruti Suzuki Ertiga,80000,petrol,automatic,695000,8.69,77222,"12,650",1.09,"Spinny  Hub, Gaur City, Noida",Budget,Delhi-Ncr,09-06-2024,2024,6,2016,9,Gaur City
Maruti,Suzuki Celerio,Maruti Suzuki Celerio,66000,petrol+cng,manual,484000,7.33,96800,"8,809",1.09,"Spinny  Hub, Gaur City, Noida",Budget,Delhi-Ncr,09-06-2024,2024,6,2020,5,Gaur City
Maruti,Suzuki Swift,Maruti Suzuki Swift,70000,petrol+cng,manual,383000,5.47,38300,"6,964",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2015,10,Universal Trade Tower
Maruti,Suzuki Ertiga,Maruti Suzuki Ertiga,131000,petrol+cng,manual,594000,4.53,59400,"10,815",1.09,"Spinny  Hub, Faridabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2015,10,Faridabad
Hyundai,Creta 1.6,Hyundai Creta 1.6,79000,petrol,automatic,832000,10.53,92444,"15,148",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2016,9,Taj Vivanta
Mahindra,Xuv700 Ax,Mahindra Xuv700 Ax,13000,petrol,manual,1825000,140.38,912500,"33,219",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2023,2,Universal Trade Tower
Honda,City Zx,Honda City Zx,12000,petrol,manual,1399000,116.58,699500,"25,459",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2023,2,Indirapuram Habitat Centre
Honda,City Sv,Honda City Sv,71000,petrol,manual,497000,7.00,45182,"9,046",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2014,11,Indirapuram Habitat Centre
Hyundai,Creta 1.6,Hyundai Creta 1.6,48000,petrol,automatic,949000,19.77,118625,"17,274",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,Indirapuram Habitat Centre
Renault,Triber Rxl,Renault Triber Rxl,22000,petrol,manual,542000,24.64,108400,"9,865",1.09,"Spinny  Hub, Faridabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Faridabad
Maruti,Suzuki Ignis,Maruti Suzuki Ignis,45000,petrol,manual,498000,11.07,71143,"9,064",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2018,7,Gaur City
Maruti,Suzuki Swift,Maruti Suzuki Swift,39000,petrol,manual,568000,14.56,142000,"10,338",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,Universal Trade Tower
Renault,Captur Rxt,Renault Captur Rxt,67000,petrol,manual,598000,8.93,85429,"10,204",1.02,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2018,7,Taj Vivanta
Maruti,Suzuki Swift,Maruti Suzuki Swift,17000,petrol,manual,497000,29.24,62125,"9,046",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,Rcube Monad Mall
Maruti,Suzuki Swift,Maruti Suzuki Swift,20000,petrol,manual,444000,22.20,55500,"8,086",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,Rcube Monad Mall
Hyundai,Verna Sx,Hyundai Verna Sx,12000,petrol,automatic,1722000,143.50,861000,"31,344",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2023,2,Taj Vivanta
Tata,Nexon Xza,Tata Nexon Xza,29000,petrol,automatic,795000,27.41,113571,"14,470",1.09,"Spinny  Hub, Rohini, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2018,7,Rohini
Renault,Kwid Rxt,Renault Kwid Rxt,38000,petrol,manual,324000,8.53,40500,"5,897",1.09,"Spinny  Hub, Faridabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,Faridabad
Volkswagen,Polo Trendline,Volkswagen Polo Trendline,57000,petrol,manual,517000,9.07,129250,"8,822",1.02,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2021,4,GNB Mall Ghaziabad
Hyundai,I10 Era,Hyundai I10 Era,61000,petrol+cng,manual,210000,3.44,16154,"5,660",1.62,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2012,13,Taj Vivanta
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,88000,petrol,manual,497000,5.65,71000,"9,046",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,Taj Vivanta
Hyundai,Elite I20,Hyundai Elite I20,49000,petrol,manual,442000,9.02,40182,"8,045",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2014,11,Universal Trade Tower
Maruti,Suzuki Wagon,Maruti Suzuki Wagon,84000,petrol,manual,231000,2.75,19250,"5,143",1.34,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2013,12,GNB Mall Ghaziabad
Tata,Hexa Xta,Tata Hexa Xta,96000,diesel,automatic,829000,8.64,103625,"14,146",1.02,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2017,8,Universal Trade Tower
Maruti,Suzuki Wagon,Maruti Suzuki Wagon,69000,petrol+cng,manual,319000,4.62,31900,"5,806",1.09,"Spinny  Hub, Rohini, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2015,10,Rohini
Renault,Kwid Climber,Renault Kwid Climber,12000,petrol,manual,418000,34.83,83600,"7,608",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Gaur City
Renault,Duster Rxz,Renault Duster Rxz,45000,petrol,manual,819000,18.20,163800,"14,907",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Indirapuram Habitat Centre
Hyundai,Elite I20,Hyundai Elite I20,28000,petrol,manual,497000,17.75,49700,"9,046",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2015,10,Rcube Monad Mall
Honda,Amaze 1.2,Honda Amaze 1.2,41000,petrol,manual,398000,9.71,36182,"7,240",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2014,11,Rcube Monad Mall
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,48000,petrol,manual,527000,10.98,58556,"9,592",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2016,9,Gaur City
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,60000,petrol,manual,547000,9.12,60778,"9,952",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2016,9,Taj Vivanta
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,9000,petrol,manual,532000,59.11,66500,"9,683",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,GNB Mall Ghaziabad
Hyundai,Aura Sx,Hyundai Aura Sx,11000,petrol,manual,754000,68.55,377000,"13,724",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2023,2,Trillium Avenue
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,33000,petrol,manual,657000,19.91,131400,"11,959",1.09,"Spinny  Hub, Indirapuram Habitat Centre, Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Indirapuram Habitat Centre
Hyundai,Verna Sx,Hyundai Verna Sx,38000,petrol,automatic,1204000,31.68,240800,"21,923",1.09,"Spinny  Hub, Rohini, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Rohini
Renault,Kwid 1,Renault Kwid 1,23000,petrol,automatic,498000,21.65,166000,"9,064",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Rcube Monad Mall
Honda,City Zx,Honda City Zx,6000,petrol,manual,1399000,233.17,699500,"25,460",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2023,2,GNB Mall Ghaziabad
Renault,Triber Rxz,Renault Triber Rxz,22000,petrol,automatic,745000,33.86,248333,"13,569",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Gaur City
Renault,Kwid Climber,Renault Kwid Climber,107000,petrol,automatic,368000,3.44,61333,"6,698",1.09,"Spinny  Hub, Faridabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2019,6,Faridabad
Hyundai,Elite I20,Hyundai Elite I20,105000,petrol,manual,578000,5.50,82571,"10,521",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2018,7,GNB Mall Ghaziabad
Renault,Kwid 1,Renault Kwid 1,36000,petrol,automatic,419000,11.64,83800,"7,626",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2020,5,Trillium Avenue
Maruti,Suzuki Ciaz,Maruti Suzuki Ciaz,31000,petrol,manual,958000,30.90,319333,"17,437",1.09,"Spinny  Hub, Rohini, Delhi",Budget,Delhi-Ncr,09-06-2024,2024,6,2022,3,Rohini
Renault,Kwid Climber,Renault Kwid Climber,21000,petrol,automatic,319000,15.19,39875,"5,806",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Budget,Delhi-Ncr,09-06-2024,2024,6,2017,8,Trillium Avenue
Maruti,Suzuki Swift,Maruti Suzuki Swift,23000,petrol,manual,329000,14.30,25308,"8,868",1.62,"Spinny  Hub, Gaur City, Noida",Budget,Delhi-Ncr,09-06-2024,2024,6,2012,13,Gaur City
Ford,Ecosport Titanium,Ford Ecosport Titanium,37000,diesel,manual,860000,23.24,172000,"15,654",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Budget,Delhi-Ncr,09-06-2024,2024,6,2020,5,GNB Mall Ghaziabad
Renault,Triber Rxl,Renault Triber Rxl,12000,petrol,manual,529000,44.08,105800,"9,629",1.09,"Spinny  Hub, Trillium Avenue, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Trillium Avenue
Mahindra,Scorpio S7,Mahindra Scorpio S7,71000,diesel,manual,1291000,18.18,258200,"23,493",1.09,"Spinny  Hub, Taj Vivanta, Dwarka, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2020,5,Taj Vivanta
Honda,City Zx,Honda City Zx,18000,petrol,manual,1136000,63.11,284000,"20,679",1.09,"Spinny  Hub, GNB Mall Ghaziabad",Assured,Delhi-Ncr,09-06-2024,2024,6,2021,4,GNB Mall Ghaziabad
Maruti,Suzuki Ciaz,Maruti Suzuki Ciaz,47000,petrol,manual,705000,15.00,88125,"12,832",1.09,"Spinny  Hub, Rohini, Delhi",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,Rohini
Hyundai,Elite I20,Hyundai Elite I20,21000,petrol,manual,597000,28.43,74625,"10,866",1.09,"Spinny  Hub, Gaur City, Noida",Assured,Delhi-Ncr,09-06-2024,2024,6,2017,8,Gaur City
Maruti,Suzuki Swift,Maruti Suzuki Swift,26000,petrol,manual,616000,23.69,205333,"11,212",1.09,"Spinny  Hub, Universal Trade Tower, Sohna Road, Gurgaon",Assured,Delhi-Ncr,09-06-2024,2024,6,2022,3,Universal Trade Tower
Tata,Nexon Xz,Tata Nexon Xz,21000,petrol,manual,1084000,51.62,542000,"19,732",1.09,"Spinny  Hub, Rcube Monad Mall, Rajouri",Assured,Delhi-Ncr,09-06-2024,2024,6,2023,2,Rcube Monad Mall
